label,sentence
1," DEC 31, 2008 750 ml. into a margarita glass for lack of a Trappist glass.    Rich honey brown pour with a healthy foamy off-white head that holds and provides nice lacing.  Aromas of sweet malt and honey.  Flavors include hints of honey, sweet malt, cherries, fruit juice, and more.  Soft, smooth, and light on the palate with little carbonation - a bit to watery for my taste, but fits the style and light flavor.    Overall"
1," best beer I have ever tasted, high alcoholic, best drink with chimay cheese
"
1," Pours a deep ruby with a huge, foamy tan head. Fruity aroma, with a bit of malt and yeast. Flavours of raisins, cherry, and coriander. Very smooth, creamy feel, with a nice hint of alcohol. Seriously amazing.
"
1," Bottle pours a dark reddish brown with a thin off-white head.  Aroma is mostly sweet, brown sugar, yeast, caramel, dried fruit, and malt.  Rich, sweet, smooth flavor includes brown sugar, toffee, roasted malt, and dried fruit.  Very nice!
"
1," APR 28, 2011 In bottle; pours red/brown colour with beige head. Aroma is sweet, almost like caramel. Taste of plums and fruit with a little sweet ending. A great beer ... should of tried it sooner. Oct 3rd -UPDATE- Tried again recently in Bruges. This beer is as good as I remember; definitely one of my favorite beers
"
1," Glasflasche
"
1," Wonderful murky brown beer with ruby accents..massive tan head with great staying power.	A strong aroma  of tart fruits..gooseberries, black cherries  and rasberry aromas come to mind. and great malt.	The taste even wioth all the great aromas  coming out in the mouth is quite light  good alcohol warming in the throat.	Very smooth beer.	A nice dubbel  would drink again.
"
1," 750 ml bottle a dark brown colored beer with a beige head aroma sweetness/ caramel yeast malts and spices taste dry fruit sweetness malts and a bitter aftertaste
"
1," apples and grapes make up the primary flavor for me.  Bready malts are evident with clove and other spices coming through.  Finishes with brown sugar, spice, and a slight boozy touch.  Medium bodied with a frothy mouthfeel and a medium level of carbonation.  Despite being a bit thin, I feel the rating is appropriate mostly in part to its impeccable balance.  The tastes all compliment each other very well with nothing standing out too much or too little.  This leads to a very easy to drink, great brew.
"
1," Bottle @ Chauccers Pub.  A fairly unexpected darker beer.  Amazingly sweet aroma with floral undertones and a dark sugar smell.  Somewhat unexpected dry palate and a nice, but bland, taste.  Not too much carbonation. Taste of light chocolate and spices.  		Overall, I liked this beer, not as much as the ABT12, but still a enjoyable beer with a decent mouth feel and a SENSATIONAL aroma.
"
1," Delicious beer. I experienced it for the first time a few weeks ago as a birthday present.  Shared it with my parents.  Boy oh boy. Delicious flavor, infinitely drinkable.  Hints of fruitiness.  A joy to drink.  Perhaps I will re-rate with more specifics once I pick myself up an official Chimay bottle for the adventure.
"
1," Bottle. Dark brown colour with a large head. Aroma of malts, fruits and yeast. The flavour is sweet, malty, fruity and a bit  toffeeish. Mediuml-bodied, alcohol is hidden well. Nice and complex brew.
"
1," Pours a cloudy redbrown beer, off-white creamy head. Smells like caramel, banana and raisins, applepeal. A pleasant slightly prickling mouthfeeling. Sweet malty at first, followed by caramel and raisins. Ends with light roasted malt flavour and a little sour.
"
1," 22oz caged bomber. Pours an awesome reddish brown with a big fizzy off white head that dissipates quickly. Huge aromas of figs, raisins a great smelling yeast and a touch of alchohol. Taste opens up with raisins, ends with a little hoppiness for balance and a big yeasty malty note filled with cherries and vanilla. The super long and dry finish lingers forever with notes of chocolate and vanilla. The best of the Chimays.
"
1," Bottle. Black body with a light brown head. The aorma is strong coffee with dark chocolate. I also got a walnut charcter along with molasses. The taste is light coffee with the molasses, if the sweetness was toned down. Very roasted flavor with some wlanuts in the finish. Definitely dominated by the coffee. A nice coffee stout.
"
1," Amost always the best beer you can find when you find it. Its mocha and berry character are so beautiful and its musty yeast strain is one of a kind.
"
1," 0.75l bottle @ RBNAG11. This one pours a clouded copperish body with a nice medium and sidesticking just off-white head. Aroma is lightly anonymous, not non-existing but I kinda had expected a bit more. Anyhow, it has tones of citrus, orange, orange zest, hints of yeast. Lively to aggressive carbonation with a fizzing-oily mouthfeel. Flavors are blended beautifully, some leafs, light Belgian- yeasty tones, some strong alcohol hints towards the finish. A good Belgian
"
1," Very heavy, very fresh stout. Tasted at the Chattanooga Big River.
"
1," Bottiglia, colore ambrato scuro molto opaco, impenetrabile, buon cappello di schiuma persistente. Aroma potente di malto e lievito, decisamente sgradevole. In bocca dolce, completamente sbilanciata, stucchevolissima, sembra un big babol. Amaro moscio nel finale. Mi aspettavo decisamente meglio.
"
1," Smells faintly of a farm yard. Hazy chestnut brown colour. Pretty well carbonated. Really nice body full of mellow malt and hints of almond, nutmeg and freshly sawn soft wood. Nice short lived bite on the finish of mainly hidden alcohol. Nice.
"
1," Aromas are almost sharred roasted malt, very subtle hints of the barrel flavors ,a little of the maple vanilla fragrance,and just a touch of the bourbon spike, flavor is roasted malting,bakers chocolate, more of the bourbon sharpness but buy now means overpowering, ,roasted smooth alcohol finish,satisfying
"
1," Big bready nose with raisins, dates, a touch of fresh plum, and alcohol.  Sweet right up front with more dates, bread dough, raisin, dates, prunes, coco,  and other dark fruits.  Finishes fairly dryer then expected but with a fair presence of roasted grains, prunes, molasses, and milk chocolate.
"
1," NOV 21, 2004 Absolutely one of the very best beers Ive ever had the pleasure of enjoying.  A very strong, but not at all overpowering.  8% beer usually has too stout of a taste for me.  This is the most incredibly tasty and smooth beer around.  The higher than average alcohol content is just an added bonus.
"
1," Bottle from warehouse wine.  Pours a murky brown, almost cooper. Medium head. Aroma is yeast, banana, citrus. Taste is good, banana citrus, maybe some apples, pretty fruity. Palate is good with medium mouthfeel. Smooth finish. Pretty good beer overall.
"
1," 12oz bottle pours pale brown with a short creamy tan head that leaves some lace.  Aromas of toasted malts, some nuts, and some light earthy hops.  Flavors of toasted malts, brown sugar, some nuts, and slight hops at the finish.  A fairly thin palate takes away some from this brew.  Drinkable though.
"
1, 4/22/2007 Total Score
1," bottle, thanks to bu11zeye, golden amber pour with buttery caramel and tropical fruit aroma, sweet caramel and buttery flavor with an odd perfumey finish
"
1," The chimay-taste is quite obvious. I think it is the best Chimay and it is a good competitor to the other trappist dubbel ales.
"
1," NOV 23, 2004 Copper coloured with a nice thick off-white head.  Spicy and citrusy hop character, caramel malt, and soft carbonation.  Nice.  A bit hoppier than the Narwhal Pale Ale, but with many of the same characteristics.  Dry-hopping is noticable and well-appreciated.
"
1," Velig god, men mangler litt fylde og alkohol.  Er litt kort i munnen i forhold til Bl....
"
1," Deep brown hue, small but thick head, leaves ample and attractive lacing. Mild nutty aromas and flavors, very smooth palate. Must have been served up fresh at the Central bar, because I had 3 of these and none yielded any sourness.
"
1," JAN 18, 2009 	Name"
1," JUL 21, 2007 Vry flavorful much like the blue with a slight decrease in the alcohol feel.  Pours a dark brown with lacy head.  Fruitful aromas, flavor is sweet with a noticeable alcoholo kick.  Very good beer, however I wont drink it if there is any blue in the room.
"
1," Bottle. Dark reddish brown . very malty, strong raisin and brown sugar in the nose. Thick head with great retention.  Sweet almost caramel finish. Slightly dry and boozy bite at the finish. Deserves its ranking
"
1," Poured from 12 oz bottle, enjoyed after a Blackhawks win!  Aroma is mostly of cloves and spices, not really my cup of tea.  Appearance is practically yellow with little to no head.  Great aftertaste, of light banana and cloves with those backing spices that give it a nice but not overpowering kick.
"
