label,sentence
1,"My mom is devoted to this stuff, so when I recently saw that QVC was having a $70 special buy for two of the 32 ounce bottles, I splurged and got one for her, and one for me to try it out.The ProsNice size - will last a long timesmell is nicecreamy formuladissolves all of my makeupThe Consthe scent is strong and I can still smell is for hours after I washCan leave my skin tight and dryThe priceI just don't see enough of a difference between this and any other skin cleanser to justify the steep price tag, especially when I can get 32 ounces of cetaphil cleanser for less than $17. I have also heard that the formula has changed, which, while I cannot judge that as a new user of this product, It seems that for the price, there should be a lot more oils and natural ingredients in it, instead of just standard detergents."
1,"Heats fast. curls well, and doesn't grab or snag my hair. I like the circular dial design of the heat control. The only thing to keep in mind is the little metal kick stand heats up along with the iron, so if you plan to move it out of the way to curl your hair, be careful!"
0,"I applied Olay Total Effects one time.  I thought the scent was strong, but hoped that it would dissipate in a few minutes.  Wrong.  I had to wash my face and hands - twice - to get rid of the stink.  And I do mean stink - overwhelming fake floral yukkiness.  Like perfume that costs $1.99 for 16 oz. at Walmart.If artificial fragrances bother you, give this one a pass."
0,Really dries my skin and causes breakout. I have had this for 3 months now and have only used it 3 times but still my skin is to sensitive for it. Waste of money since product does not work for me.
0,"My husband has a lot of sebum in the pores of his nose. He was looking for a good way to get it out, besides squeezing. This thing doesn't suck hard enough to get it all out."
1,"I like how my face feels after use, but it makes my skin dry so I must use moisturizer. I use this product 2 times daily and I think the pads are made way too big. I actually cut the pads in sixths and that's really all you need for facial use."
1,"I don't know what to expect of this other than a clean moisturizer. It moisturizes and doesn't leave a bad smell or oil, but it's really nothing special. I would probably look for something cheaper next time."
1,These roller's foam is firm enough to keep the large curls large & the caps fit snugly but aren't too difficult to pull off.
1,The Shampoo arrived yesterday and tried this morning.  It was very nice and i think I will be glad I bought it.
1,I don't think I have to explain further about this masque because this masque is so popular among young and old women (especially among those of who are fighting acne)This is a great masque that works for all skin types and pretty much all ages.Great product & definitely recommended.
1,"I gave this a try but unfortunately I discontinued using it because i didn't think i can afford buying this again. I mean for what you pay for the quantity is soooo small. That said, i do love the this little thing. I have acne prone skin and it felt just great on the skin. It gave my skin a glowing look and it just glides so beautifully on the face. If the price was cheaper or the quantity was increased this would have been perfect!"
